"cre_id","cre_date","cre_mat_id","cre_ter_id"
"0","2022-10-10 12:30:00","20220000","1"
"0","2022-10-10 12:30:00","20220000","1"
"0","2022-10-10 12:30:00","20220000","2"
"0","2022-10-10 12:30:00","20220000","2"
"0","2022-10-11 12:30:00","20220000","1"
"0","2022-10-11 12:30:00","20220000","1"
"0","2022-10-11 12:30:00","20220000","2"
"0","2022-10-11 12:30:00","20220000","2"
"0","2022-10-11 12:30:00","20220000","3"
"0","2022-10-11 12:30:00","20220000","3"
"0","2022-10-12 12:30:00","20220000","1"
"0","2022-10-12 12:30:00","20220000","1"
"0","2022-10-12 12:30:00","20220000","2"
"0","2022-10-12 12:30:00","20220000","2"
"0","2022-10-13 12:30:00","20220000","1"
"0","2022-10-13 12:30:00","20220000","1"
"0","2022-10-13 12:30:00","20220000","2"
"0","2022-10-13 12:30:00","20220000","2"
"0","2022-10-14 12:30:00","20220000","1"
"0","2022-10-14 12:30:00","20220000","1"
"0","2022-10-14 12:30:00","20220000","2"
"0","2022-10-14 12:30:00","20220000","2"
"0","2022-10-14 12:30:00","20220000","3"
"0","2022-10-14 12:30:00","20220000","3"
"0","2022-10-17 12:30:00","20220000","1"
"0","2022-10-17 12:30:00","20220000","1"
"0","2022-10-17 12:30:00","20220000","2"
"0","2022-10-17 12:30:00","20220000","2"
"0","2022-10-18 12:30:00","20220000","1"
"0","2022-10-18 12:30:00","20220000","1"
"0","2022-10-18 12:30:00","20220000","2"
"0","2022-10-18 12:30:00","20220000","2"
"0","2022-10-18 12:30:00","20220000","3"
"0","2022-10-18 12:30:00","20220000","3"
"0","2022-10-19 12:30:00","20220000","1"
"0","2022-10-19 12:30:00","20220000","1"
"0","2022-10-19 12:30:00","20220000","2"
"0","2022-10-19 12:30:00","20220000","2"
"0","2022-10-20 12:30:00","20220000","1"
"0","2022-10-20 12:30:00","20220000","1"
"0","2022-10-20 12:30:00","20220000","2"
"0","2022-10-20 12:30:00","20220000","2"
"0","2022-10-21 12:30:00","20220000","1"
"0","2022-10-21 12:30:00","20220000","1"
"0","2022-10-21 12:30:00","20220000","2"
"0","2022-10-21 12:30:00","20220000","2"
"0","2022-10-21 12:30:00","20220000","3"
"0","2022-10-21 12:30:00","20220000","3"
"0","2022-11-7 12:30:00","20220000","1"
"0","2022-11-7 12:30:00","20220000","1"
"0","2022-11-7 12:30:00","20220000","2"
"0","2022-11-7 12:30:00","20220000","2"
"0","2022-11-8 12:30:00","20220000","1"
"0","2022-11-8 12:30:00","20220000","1"
"0","2022-11-8 12:30:00","20220000","2"
"0","2022-11-8 12:30:00","20220000","2"
"0","2022-11-8 12:30:00","20220000","3"
"0","2022-11-8 12:30:00","20220000","3"
"0","2022-11-9 12:30:00","20220000","1"
"0","2022-11-9 12:30:00","20220000","1"
"0","2022-11-9 12:30:00","20220000","2"
"0","2022-11-9 12:30:00","20220000","2"
"0","2022-11-10 12:30:00","20220000","1"
"0","2022-11-10 12:30:00","20220000","1"
"0","2022-11-10 12:30:00","20220000","2"
"0","2022-11-10 12:30:00","20220000","2"
"0","2022-11-14 12:30:00","20220000","1"
"0","2022-11-14 12:30:00","20220000","1"
"0","2022-11-14 12:30:00","20220000","2"
"0","2022-11-14 12:30:00","20220000","2"
"0","2022-11-15 12:30:00","20220000","1"
"0","2022-11-15 12:30:00","20220000","1"
"0","2022-11-15 12:30:00","20220000","2"
"0","2022-11-15 12:30:00","20220000","2"
"0","2022-11-15 12:30:00","20220000","3"
"0","2022-11-15 12:30:00","20220000","3"
"0","2022-11-16 12:30:00","20220000","1"
"0","2022-11-16 12:30:00","20220000","1"
"0","2022-11-16 12:30:00","20220000","2"
"0","2022-11-16 12:30:00","20220000","2"
"0","2022-11-17 12:30:00","20220000","1"
"0","2022-11-17 12:30:00","20220000","1"
"0","2022-11-17 12:30:00","20220000","2"
"0","2022-11-17 12:30:00","20220000","2"
"0","2022-11-18 12:30:00","20220000","1"
"0","2022-11-18 12:30:00","20220000","1"
"0","2022-11-18 12:30:00","20220000","2"
"0","2022-11-18 12:30:00","20220000","2"
"0","2022-11-18 12:30:00","20220000","3"
"0","2022-11-18 12:30:00","20220000","3"
"0","2022-11-21 12:30:00","20220000","1"
"0","2022-11-21 12:30:00","20220000","1"
"0","2022-11-21 12:30:00","20220000","2"
"0","2022-11-21 12:30:00","20220000","2"
"0","2022-11-22 12:30:00","20220000","1"
"0","2022-11-22 12:30:00","20220000","1"
"0","2022-11-22 12:30:00","20220000","2"
"0","2022-11-22 12:30:00","20220000","2"
"0","2022-11-22 12:30:00","20220000","3"
"0","2022-11-22 12:30:00","20220000","3"
"0","2022-11-23 12:30:00","20220000","1"
"0","2022-11-23 12:30:00","20220000","1"
"0","2022-11-23 12:30:00","20220000","2"
"0","2022-11-23 12:30:00","20220000","2"
"0","2022-11-24 12:30:00","20220000","1"
"0","2022-11-24 12:30:00","20220000","1"
"0","2022-11-24 12:30:00","20220000","2"
"0","2022-11-24 12:30:00","20220000","2"
"0","2022-11-25 12:30:00","20220000","1"
"0","2022-11-25 12:30:00","20220000","1"
"0","2022-11-25 12:30:00","20220000","2"
"0","2022-11-25 12:30:00","20220000","2"
"0","2022-11-25 12:30:00","20220000","3"
"0","2022-11-25 12:30:00","20220000","3"
"0","2022-11-28 12:30:00","20220000","1"
"0","2022-11-28 12:30:00","20220000","1"
"0","2022-11-28 12:30:00","20220000","2"
"0","2022-11-28 12:30:00","20220000","2"
"0","2022-11-29 12:30:00","20220000","1"
"0","2022-11-29 12:30:00","20220000","1"
"0","2022-11-29 12:30:00","20220000","2"
"0","2022-11-29 12:30:00","20220000","2"
"0","2022-11-29 12:30:00","20220000","3"
"0","2022-11-29 12:30:00","20220000","3"
"0","2022-11-30 12:30:00","20220000","1"
"0","2022-11-30 12:30:00","20220000","1"
"0","2022-11-30 12:30:00","20220000","2"
"0","2022-11-30 12:30:00","20220000","2"
"0","2022-12-1 12:30:00","20220000","1"
"0","2022-12-1 12:30:00","20220000","1"
"0","2022-12-1 12:30:00","20220000","2"
"0","2022-12-1 12:30:00","20220000","2"
"0","2022-12-2 12:30:00","20220000","1"
"0","2022-12-2 12:30:00","20220000","1"
"0","2022-12-2 12:30:00","20220000","2"
"0","2022-12-2 12:30:00","20220000","2"
"0","2022-12-2 12:30:00","20220000","3"
"0","2022-12-2 12:30:00","20220000","3"
"0","2022-12-5 12:30:00","20220000","1"
"0","2022-12-5 12:30:00","20220000","1"
"0","2022-12-5 12:30:00","20220000","2"
"0","2022-12-5 12:30:00","20220000","2"
"0","2022-12-6 12:30:00","20220000","1"
"0","2022-12-6 12:30:00","20220000","1"
"0","2022-12-6 12:30:00","20220000","2"
"0","2022-12-6 12:30:00","20220000","2"
"0","2022-12-6 12:30:00","20220000","3"
"0","2022-12-6 12:30:00","20220000","3"
"0","2022-12-7 12:30:00","20220000","1"
"0","2022-12-7 12:30:00","20220000","1"
"0","2022-12-7 12:30:00","20220000","2"
"0","2022-12-7 12:30:00","20220000","2"
"0","2022-12-8 12:30:00","20220000","1"
"0","2022-12-8 12:30:00","20220000","1"
"0","2022-12-8 12:30:00","20220000","2"
"0","2022-12-8 12:30:00","20220000","2"
"0","2022-12-9 12:30:00","20220000","1"
"0","2022-12-9 12:30:00","20220000","1"
"0","2022-12-9 12:30:00","20220000","2"
"0","2022-12-9 12:30:00","20220000","2"
"0","2022-12-9 12:30:00","20220000","3"
"0","2022-12-9 12:30:00","20220000","3"
"0","2022-12-12 12:30:00","20220000","1"
"0","2022-12-12 12:30:00","20220000","1"
"0","2022-12-12 12:30:00","20220000","2"
"0","2022-12-12 12:30:00","20220000","2"
"0","2022-12-13 12:30:00","20220000","1"
"0","2022-12-13 12:30:00","20220000","1"
"0","2022-12-13 12:30:00","20220000","2"
"0","2022-12-13 12:30:00","20220000","2"
"0","2022-12-13 12:30:00","20220000","3"
"0","2022-12-13 12:30:00","20220000","3"
"0","2022-12-14 12:30:00","20220000","1"
"0","2022-12-14 12:30:00","20220000","1"
"0","2022-12-14 12:30:00","20220000","2"
"0","2022-12-14 12:30:00","20220000","2"
"0","2022-12-15 12:30:00","20220000","1"
"0","2022-12-15 12:30:00","20220000","1"
"0","2022-12-15 12:30:00","20220000","2"
"0","2022-12-15 12:30:00","20220000","2"
"0","2022-12-16 12:30:00","20220000","1"
"0","2022-12-16 12:30:00","20220000","1"
"0","2022-12-16 12:30:00","20220000","2"
"0","2022-12-16 12:30:00","20220000","2"
"0","2022-12-16 12:30:00","20220000","3"
"0","2022-12-16 12:30:00","20220000","3"
"0","2023-1-3 12:30:00","20220000","1"
"0","2023-1-3 12:30:00","20220000","1"
"0","2023-1-3 12:30:00","20220000","2"
"0","2023-1-3 12:30:00","20220000","2"
"0","2023-1-3 12:30:00","20220000","3"
"0","2023-1-3 12:30:00","20220000","3"
"0","2023-1-4 12:30:00","20220000","1"
"0","2023-1-4 12:30:00","20220000","1"
"0","2023-1-4 12:30:00","20220000","2"
"0","2023-1-4 12:30:00","20220000","2"
"0","2023-1-5 12:30:00","20220000","1"
"0","2023-1-5 12:30:00","20220000","1"
"0","2023-1-5 12:30:00","20220000","2"
"0","2023-1-5 12:30:00","20220000","2"
"0","2023-1-6 12:30:00","20220000","1"
"0","2023-1-6 12:30:00","20220000","1"
"0","2023-1-6 12:30:00","20220000","2"
"0","2023-1-6 12:30:00","20220000","2"
"0","2023-1-6 12:30:00","20220000","3"
"0","2023-1-6 12:30:00","20220000","3"
"0","2023-1-9 12:30:00","20220000","1"
"0","2023-1-9 12:30:00","20220000","1"
"0","2023-1-9 12:30:00","20220000","2"
"0","2023-1-9 12:30:00","20220000","2"
"0","2023-1-10 12:30:00","20220000","1"
"0","2023-1-10 12:30:00","20220000","1"
"0","2023-1-10 12:30:00","20220000","2"
"0","2023-1-10 12:30:00","20220000","2"
"0","2023-1-10 12:30:00","20220000","3"
"0","2023-1-10 12:30:00","20220000","3"
"0","2023-1-11 12:30:00","20220000","1"
"0","2023-1-11 12:30:00","20220000","1"
"0","2023-1-11 12:30:00","20220000","2"
"0","2023-1-11 12:30:00","20220000","2"
"0","2023-1-12 12:30:00","20220000","1"
"0","2023-1-12 12:30:00","20220000","1"
"0","2023-1-12 12:30:00","20220000","2"
"0","2023-1-12 12:30:00","20220000","2"
"0","2023-1-13 12:30:00","20220000","1"
"0","2023-1-13 12:30:00","20220000","1"
"0","2023-1-13 12:30:00","20220000","2"
"0","2023-1-13 12:30:00","20220000","2"
"0","2023-1-13 12:30:00","20220000","3"
"0","2023-1-13 12:30:00","20220000","3"
"0","2023-1-16 12:30:00","20220000","1"
"0","2023-1-16 12:30:00","20220000","1"
"0","2023-1-16 12:30:00","20220000","2"
"0","2023-1-16 12:30:00","20220000","2"
"0","2023-1-17 12:30:00","20220000","1"
"0","2023-1-17 12:30:00","20220000","1"
"0","2023-1-17 12:30:00","20220000","2"
"0","2023-1-17 12:30:00","20220000","2"
"0","2023-1-17 12:30:00","20220000","3"
"0","2023-1-17 12:30:00","20220000","3"
"0","2023-1-18 12:30:00","20220000","1"
"0","2023-1-18 12:30:00","20220000","1"
"0","2023-1-18 12:30:00","20220000","2"
"0","2023-1-18 12:30:00","20220000","2"
"0","2023-1-19 12:30:00","20220000","1"
"0","2023-1-19 12:30:00","20220000","1"
"0","2023-1-19 12:30:00","20220000","2"
"0","2023-1-19 12:30:00","20220000","2"
"0","2023-1-20 12:30:00","20220000","1"
"0","2023-1-20 12:30:00","20220000","1"
"0","2023-1-20 12:30:00","20220000","2"
"0","2023-1-20 12:30:00","20220000","2"
"0","2023-1-20 12:30:00","20220000","3"
"0","2023-1-20 12:30:00","20220000","3"
"0","2023-1-23 12:30:00","20220000","1"
"0","2023-1-23 12:30:00","20220000","1"
"0","2023-1-23 12:30:00","20220000","2"
"0","2023-1-23 12:30:00","20220000","2"
"0","2023-1-24 12:30:00","20220000","1"
"0","2023-1-24 12:30:00","20220000","1"
"0","2023-1-24 12:30:00","20220000","2"
"0","2023-1-24 12:30:00","20220000","2"
"0","2023-1-24 12:30:00","20220000","3"
"0","2023-1-24 12:30:00","20220000","3"
"0","2023-1-25 12:30:00","20220000","1"
"0","2023-1-25 12:30:00","20220000","1"
"0","2023-1-25 12:30:00","20220000","2"
"0","2023-1-25 12:30:00","20220000","2"
"0","2023-1-26 12:30:00","20220000","1"
"0","2023-1-26 12:30:00","20220000","1"
"0","2023-1-26 12:30:00","20220000","2"
"0","2023-1-26 12:30:00","20220000","2"
"0","2023-1-27 12:30:00","20220000","1"
"0","2023-1-27 12:30:00","20220000","1"
"0","2023-1-27 12:30:00","20220000","2"
"0","2023-1-27 12:30:00","20220000","2"
"0","2023-1-27 12:30:00","20220000","3"
"0","2023-1-27 12:30:00","20220000","3"
"0","2023-1-30 12:30:00","20220000","1"
"0","2023-1-30 12:30:00","20220000","1"
"0","2023-1-30 12:30:00","20220000","2"
"0","2023-1-30 12:30:00","20220000","2"
"0","2023-1-31 12:30:00","20220000","1"
"0","2023-1-31 12:30:00","20220000","1"
"0","2023-1-31 12:30:00","20220000","2"
"0","2023-1-31 12:30:00","20220000","2"
"0","2023-1-31 12:30:00","20220000","3"
"0","2023-1-31 12:30:00","20220000","3"
"0","2023-2-1 12:30:00","20220000","1"
"0","2023-2-1 12:30:00","20220000","1"
"0","2023-2-1 12:30:00","20220000","2"
"0","2023-2-1 12:30:00","20220000","2"
"0","2023-2-2 12:30:00","20220000","1"
"0","2023-2-2 12:30:00","20220000","1"
"0","2023-2-2 12:30:00","20220000","2"
"0","2023-2-2 12:30:00","20220000","2"
"0","2023-2-3 12:30:00","20220000","1"
"0","2023-2-3 12:30:00","20220000","1"
"0","2023-2-3 12:30:00","20220000","2"
"0","2023-2-3 12:30:00","20220000","2"
"0","2023-2-3 12:30:00","20220000","3"
"0","2023-2-3 12:30:00","20220000","3"
"0","2023-2-6 12:30:00","20220000","1"
"0","2023-2-6 12:30:00","20220000","1"
"0","2023-2-6 12:30:00","20220000","2"
"0","2023-2-6 12:30:00","20220000","2"
"0","2023-2-7 12:30:00","20220000","1"
"0","2023-2-7 12:30:00","20220000","1"
"0","2023-2-7 12:30:00","20220000","2"
"0","2023-2-7 12:30:00","20220000","2"
"0","2023-2-7 12:30:00","20220000","3"
"0","2023-2-7 12:30:00","20220000","3"
"0","2023-2-8 12:30:00","20220000","1"
"0","2023-2-8 12:30:00","20220000","1"
"0","2023-2-8 12:30:00","20220000","2"
"0","2023-2-8 12:30:00","20220000","2"
"0","2023-2-9 12:30:00","20220000","1"
"0","2023-2-9 12:30:00","20220000","1"
"0","2023-2-9 12:30:00","20220000","2"
"0","2023-2-9 12:30:00","20220000","2"
"0","2023-2-10 12:30:00","20220000","1"
"0","2023-2-10 12:30:00","20220000","1"
"0","2023-2-10 12:30:00","20220000","2"
"0","2023-2-10 12:30:00","20220000","2"
"0","2023-2-10 12:30:00","20220000","3"
"0","2023-2-10 12:30:00","20220000","3"
"0","2023-2-27 12:30:00","20220000","1"
"0","2023-2-27 12:30:00","20220000","1"
"0","2023-2-27 12:30:00","20220000","2"
"0","2023-2-27 12:30:00","20220000","2"
